abs_tol,IIDStdUniform_solution,IIDStdGaussian_solution,Lattice_solution,Sobol_solution,IIDStdUniform_time,IIDStdGaussian_time,Lattice_time,Sobol_time,IIDStdUniform_n,IIDStdGaussian_n,Lattice_n,Sobol_n
0.034200000000000015,0.7275059537440027,0.7249112378186106,0.7239038794563326,0.7238514151792111,0.003919056666669955,0.0011655736666587775,0.0006727406666679295,0.01078711333332194,11852.666666666666,12307.0,21.333333333333332,42.666666666666664
0.034400000000000014,0.7265462454803947,0.7252202176042221,0.7239038794563326,0.7238514151792111,0.004194444666666186,0.0011438263333426828,0.0007077440000102797,0.008131239666662774,11717.333333333334,12166.333333333334,21.333333333333332,42.666666666666664
0.03460000000000002,0.7260506784077286,0.7249943088365168,0.7239038794563326,0.7238514151792111,0.0038469959999929415,0.001097567999996348,0.0006445840000045185,0.010389255666666486,11584.0,12028.0,21.333333333333332,42.666666666666664
0.03480000000000002,0.7256459585894733,0.7245923245980678,0.7239038794563326,0.7238514151792111,0.0038505130000127488,0.0011079906666585277,0.000662442666661415,0.010408435999996376,11453.333333333334,11892.0,21.333333333333332,42.666666666666664
0.03500000000000002,0.7256724028842979,0.7245322959880721,0.7239038794563326,0.7238514151792111,0.004226382333342826,0.0011466719999854529,0.0006688356666586515,0.01032374633333196,11324.666666666666,11758.666666666666,21.333333333333332,42.666666666666664
0.035200000000000016,0.7252581989385231,0.7252042960762909,0.7239038794563326,0.7238514151792111,0.0045276096666763506,0.0011894763333467988,0.0006649753333363151,0.010442144000004797,11198.333333333334,11627.333333333334,21.333333333333332,42.666666666666664
0.035400000000000015,0.7242631006128245,0.7250191169571746,0.7239038794563326,0.7238514151792111,0.003758469666668892,0.0011524356666730757,0.0006727553333310728,0.012157854333338491,11074.0,11498.333333333334,21.333333333333332,42.666666666666664
0.035600000000000014,0.7242580910205096,0.7251555236190956,0.7239038794563326,0.7238514151792111,0.004301219666672296,0.0011497803333403074,0.000696781666666387,0.006357411333340224,10952.0,11371.333333333334,21.333333333333332,42.666666666666664
0.03580000000000002,0.7246391453741565,0.7247790981720201,0.7239038794563326,0.7238514151792111,0.003962457333329894,0.0011232093333243636,0.0006888116666724878,0.010408895333341661,10831.666666666666,11246.333333333334,21.333333333333332,42.666666666666664
0.03600000000000002,0.7246740618476147,0.724701958530651,0.7239038794563326,0.7238514151792111,0.0036405409999815674,0.0010342510000024656,0.0007172383333416595,0.010405857333315302,10713.666666666666,11123.666666666666,21.333333333333332,42.666666666666664
0.03620000000000002,0.7242726072712825,0.7247004896385622,0.7239038794563326,0.7238514151792111,0.003505559666659034,0.0010329253333338784,0.0007049513333186042,0.008232978999994126,10597.333333333334,11003.0,21.333333333333332,42.666666666666664
0.036400000000000016,0.7241896308542715,0.724689945248055,0.7239038794563326,0.7238514151792111,0.003956123666663795,0.0011198113333345343,0.0006830466666656321,0.009175859999989674,10483.333333333334,10884.333333333334,21.333333333333332,42.666666666666664
0.036600000000000014,0.7244073691113545,0.7245412061984214,0.7239038794563326,0.7238514151792111,0.003592455333318867,0.001089827999995426,0.000672593000009177,0.01091183366666352,10370.666666666666,10767.666666666666,21.333333333333332,42.666666666666664
0.03680000000000002,0.7240846851945902,0.7240919047583226,0.7239038794563326,0.7238514151792111,0.0034996363333258764,0.0010450420000059542,0.0006462739999998727,0.011002852666668636,10260.333333333334,10652.666666666666,21.333333333333332,42.666666666666664
0.03700000000000002,0.7235161973222204,0.7240786846112502,0.7239038794563326,0.7238514151792111,0.0034796616666691684,0.0010528313333300805,0.0006568649999962872,0.010379492666667526,10151.333333333334,10539.666666666666,21.333333333333332,42.666666666666664
0.03720000000000002,0.7236595803041134,0.723501741133826,0.7239038794563326,0.7238514151792111,0.003532113666665282,0.0010200273333301386,0.0007145713333329695,0.008989262000000053,10044.333333333334,10428.666666666666,21.333333333333332,42.666666666666664
0.03740000000000002,0.7245283719810899,0.7231632341808042,0.7239038794563326,0.7238514151792111,0.0033203856666546017,0.0009914103333320174,0.0006685780000073768,0.010405857333334248,9939.0,10319.0,21.333333333333332,42.666666666666664
0.037600000000000015,0.7247408327163853,0.7223672280535277,0.7239038794563326,0.7238514151792111,0.0034542510000126945,0.0010163939999946099,0.0008228866666778837,0.010774880333334144,9835.333333333334,10211.333333333334,21.333333333333332,42.666666666666664
