n,d,a,p2,n_candidates,exact
32768,213,5789,1.205941160891e-04,8192,0
32768,214,5789,1.206350043723e-04,8192,0
32768,215,5789,1.206598286732e-04,8192,0
32768,216,5789,1.206914596545e-04,8192,0
32768,217,5789,1.207200462940e-04,8192,0
32768,218,5789,1.207437186224e-04,8192,0
32768,219,5789,1.207713907347e-04,8192,0
32768,220,5789,1.207943369197e-04,8192,0
32768,221,5789,1.208825688666e-04,8192,0
32768,222,5789,1.209093362990e-04,8192,0
32768,223,5789,1.209290486881e-04,8192,0
32768,224,5789,1.209520501240e-04,8192,0
32768,225,5789,1.209770053543e-04,8192,0
32768,226,5789,1.209965097713e-04,8192,0
32768,227,5789,1.210189513727e-04,8192,0
32768,228,5789,1.210443131541e-04,8192,0
32768,229,5789,1.210671549008e-04,8192,0
32768,230,5789,1.221378709331e-04,8192,0
32768,231,5789,1.222312242735e-04,8192,0
32768,232,5789,1.222589873695e-04,8192,0
32768,233,5789,1.222811958410e-04,8192,0
32768,234,5789,1.224127481310e-04,8192,0
32768,235,5789,1.224701593863e-04,8192,0
32768,236,5789,1.224966629461e-04,8192,0
32768,237,5789,1.225163282905e-04,8192,0
32768,238,5789,1.225392153859e-04,8192,0
32768,239,5789,1.225598633621e-04,8192,0
32768,240,5789,1.226219788404e-04,8192,0
32768,241,5789,1.226446799203e-04,8192,0
32768,242,5789,1.226805100352e-04,8192,0
32768,243,5789,1.226974080257e-04,8192,0
32768,244,5789,1.227141232383e-04,8192,0
32768,245,5789,1.227299488580e-04,8192,0
32768,246,5789,1.228075043893e-04,8192,0
32768,247,5789,1.228395135868e-04,8192,0
32768,248,5789,1.228616742150e-04,8192,0
32768,249,5789,1.228827723598e-04,8192,0
32768,250,5789,1.229077186145e-04,8192,0
49999,1,1,1.315999753615e-09,24999,1
49999,2,18358,3.162320916239e-08,24999,1
49999,3,7244,2.531321681154e-07,24999,1
49999,4,10148,1.084285683461e-06,24999,1
49999,5,8761,2.810674017306e-06,24999,1
49999,6,10702,4.733731709949e-06,24999,1
49999,7,11834,6.943260421055e-06,24999,1
49999,8,10702,8.999933141407e-06,24999,1
49999,9,10702,1.218518950852e-05,24999,1
49999,10,10702,1.415813732364e-05,24999,1
49999,11,10702,1.567554290549e-05,24999,1
49999,12,6530,1.845658006050e-05,24999,1
49999,13,6530,2.072175151935e-05,24999,1
49999,14,11038,2.370986012146e-05,24999,1
49999,15,1753,2.579720789120e-05,24999,1
49999,16,5480,2.745135584203e-05,24999,1
49999,17,5480,2.845808263907e-05,24999,0
49999,18,5480,2.946521116098e-05,24999,0
49999,19,5480,3.134047038311e-05,24999,0
49999,20,5480,3.233712373563e-05,24999,0
49999,21,5480,3.334580433423e-05,24999,0
49999,22,5480,3.406319176946e-05,24999,0
49999,23,5480,3.513506955977e-05,24999,0
49999,24,5480,3.587157370410e-05,24999,0
49999,25,5480,3.670507937237e-05,24999,0
49999,26,5480,3.796092784913e-05,24999,0
49999,27,5480,3.877942469077e-05,24999,0
49999,28,5480,3.948957878408e-05,24999,0
49999,29,5480,4.106406153337e-05,24999,0
49999,30,5480,4.173700928733e-05,24999,0
49999,31,5480,4.260879706686e-05,24999,0
49999,32,5480,4.346029952074e-05,24999,0
49999,33,5480,4.404243367961e-05,24999,0
49999,34,5480,4.440891993607e-05,24999,0
49999,35,5480,4.476744444881e-05,24999,0
49999,36,5480,4.526929950144e-05,24999,0
49999,37,5480,4.553799663531e-05,24999,0
49999,38,5480,4.581361674072e-05,24999,0
49999,39,5480,4.617769853210e-05,24999,0
49999,40,5480,4.651974674075e-05,24999,0
49999,41,5480,4.685165524165e-05,24999,0
49999,42,5480,4.714206618783e-05,24999,0
49999,43,5480,4.796308147603e-05,24999,0
49999,44,5480,4.837640492772e-05,24999,0
49999,45,5480,4.872877497442e-05,24999,0
49999,46,5480,4.899006521497e-05,24999,0
49999,47,5480,4.983124957914e-05,24999,0
49999,48,5480,5.008746146484e-05,24999,0
49999,49,5480,5.039372616733e-05,24999,0
49999,50,5480,5.081899629400e-05,24999,0
49999,51,5480,5.123120585471e-05,24999,0
49999,52,5480,5.147603042732e-05,24999,0
49999,53,5480,5.169830557517e-05,24999,0
49999,54,5480,5.189684819640e-05,24999,0
49999,55,5480,5.235100790424e-05,24999,0
49999,56,5480,5.253283704865e-05,24999,0
49999,57,5480,5.271047937505e-05,24999,0
49999,58,5480,5.294121888544e-05,24999,0
49999,59,5480,5.310453397400e-05,24999,0
49999,60,5480,5.328578521269e-05,24999,0
49999,61,5480,5.341343243126e-05,24999,0
49999,62,5480,5.363567663808e-05,24999,0
49999,63,5480,5.418633575593e-05,24999,0
49999,64,5480,5.436037333117e-05,24999,0
49999,65,5480,5.486604731098e-05,24999,0
49999,66,5480,5.502110288513e-05,24999,0
49999,67,5480,5.758966425651e-05,24999,0
49999,68,5480,5.829004251501e-05,24999,0
49999,69,5480,5.870340324954e-05,24999,0
49999,70,5480,5.901528232410e-05,24999,0
49999,71,23735,5.914103638816e-05,24999,0
49999,72,23735,5.925886061142e-05,24999,0
49999,73,23735,5.936123775552e-05,24999,0
49999,74,23735,5.949010017847e-05,24999,0
49999,75,23735,5.970039302405e-05,24999,0
49999,76,23735,5.983198010262e-05,24999,0
49999,77,23735,5.993920490743e-05,24999,0
49999,78,4928,6.040160437371e-05,24999,0
49999,79,4928,6.048680559956e-05,24999,0
49999,80,4928,6.075503910941e-05,24999,0
49999,81,4928,6.086641712244e-05,24999,0
49999,82,4928,6.101570666872e-05,24999,0
49999,83,4928,6.113573234212e-05,24999,0
49999,84,23735,6.149493213381e-05,24999,0
49999,85,23735,6.164810135201e-05,24999,0
49999,86,23735,6.173171031687e-05,24999,0
49999,87,23735,6.184179771873e-05,24999,0
49999,88,23735,6.193068124882e-05,24999,0
49999,89,23735,6.200562493586e-05,24999,0
49999,90,4928,6.213383918929e-05,24999,0
49999,91,4928,6.218796241386e-05,24999,0
49999,92,23735,6.232665000794e-05,24999,0
49999,93,23735,6.238882058218e-05,24999,0
49999,94,23735,6.245677504646e-05,24999,0
49999,95,23735,6.252848471333e-05,24999,0
49999,96,23735,6.260255315960e-05,24999,0
49999,97,5480,6.265950360129e-05,24999,0
49999,98,5480,6.272974415578e-05,24999,0
49999,99,5480,6.286597387506e-05,24999,0
49999,100,5480,6.294633546133e-05,24999,0
49999,101,5480,6.301612651716e-05,24999,0
49999,102,5480,6.309088622602e-05,24999,0
49999,103,5480,6.315943978219e-05,24999,0
49999,104,5480,6.333724298324e-05,24999,0
49999,105,5480,6.339852872683e-05,24999,0
49999,106,5480,6.346211566255e-05,24999,0
49999,107,23735,6.376222585036e-05,24999,0
49999,108,23735,6.383805007615e-05,24999,0
49999,109,23735,6.391175894671e-05,24999,0
49999,110,23735,6.399401221358e-05,24999,0
49999,111,23735,6.405047721492e-05,24999,0
49999,112,23735,6.410325890527e-05,24999,0
49999,113,23735,6.414510382169e-05,24999,0
49999,114,23735,6.419710883532e-05,24999,0
49999,115,23735,6.427442529167e-05,24999,0
49999,116,23735,6.440346878689e-05,24999,0
49999,117,23735,6.446137433413e-05,24999,0
49999,118,23735,6.450479171161e-05,24999,0
49999,119,23735,6.453859339617e-05,24999,0
49999,120,23735,6.472985477912e-05,24999,0
49999,121,23735,6.479598281262e-05,24999,0
49999,122,23735,6.504805645080e-05,24999,0
49999,123,23735,6.512817578153e-05,24999,0
49999,124,23735,6.517070855705e-05,24999,0
49999,125,23735,6.521280614891e-05,24999,0
49999,126,23735,6.528648984871e-05,24999,0
49999,127,23735,6.561503004843e-05,24999,0
49999,128,23735,6.570131560890e-05,24999,0
49999,129,23735,6.576274916559e-05,24999,0
49999,130,23735,6.580542289858e-05,24999,0
49999,131,23735,6.585022859973e-05,24999,0
49999,132,23735,6.588310740008e-05,24999,0
49999,133,23735,6.593022469947e-05,24999,0
49999,134,23735,6.598733976237e-05,24999,0
49999,135,23735,6.603843727948e-05,24999,0
49999,136,23735,6.606864134451e-05,24999,0
49999,137,23735,6.610492545200e-05,24999,0
49999,138,23735,6.621469143786e-05,24999,0
49999,139,23735,6.625640063285e-05,24999,0
49999,140,23735,6.630514899486e-05,24999,0
49999,141,23735,6.640996935925e-05,24999,0
49999,142,23735,6.644758946606e-05,24999,0
49999,143,23735,6.650040455103e-05,24999,0
49999,144,23735,6.653502511522e-05,24999,0
49999,145,23735,6.656358837698e-05,24999,0
49999,146,23735,6.661796909957e-05,24999,0
49999,147,23735,6.665269071915e-05,24999,0
49999,148,23735,6.668368350748e-05,24999,0
49999,149,23735,6.674707986543e-05,24999,0
49999,150,23735,6.677847442660e-05,24999,0
49999,151,23735,6.681504664741e-05,24999,0
49999,152,23735,6.684208728824e-05,24999,0
49999,153,23735,6.690211119853e-05,24999,0
49999,154,23735,6.693063574459e-05,24999,0
49999,155,23735,6.697025699576e-05,24999,0
49999,156,23735,6.699642520247e-05,24999,0
49999,157,5480,6.781360250541e-05,24999,0
49999,158,5480,6.783469394001e-05,24999,0
49999,159,5480,6.787871489289e-05,24999,0
49999,160,5480,6.790347922214e-05,24999,0
49999,161,5480,6.794813826572e-05,24999,0
49999,162,5480,6.797612661380e-05,24999,0
49999,163,5480,6.801710320592e-05,24999,0
49999,164,5480,6.804606196775e-05,24999,0
49999,165,5480,6.807341007198e-05,24999,0
49999,166,5480,6.809973320410e-05,24999,0
49999,167,5480,6.811812969754e-05,24999,0
49999,168,5480,6.814264282773e-05,24999,0
49999,169,5480,6.817831201800e-05,24999,0
49999,170,5480,6.820533062157e-05,24999,0
49999,171,5480,6.823009644674e-05,24999,0
49999,172,5480,6.825045197134e-05,24999,0
49999,173,5480,6.832665720347e-05,24999,0
49999,174,5480,6.835286483531e-05,24999,0
49999,175,5480,6.837949437943e-05,24999,0
49999,176,5480,6.840111233286e-05,24999,0
49999,177,5480,6.844550733831e-05,24999,0
49999,178,5480,6.848042582575e-05,24999,0
49999,179,5480,6.850507101142e-05,24999,0
49999,180,5480,6.852649466138e-05,24999,0
49999,181,5480,6.854618504892e-05,24999,0
49999,182,5480,6.857624990086e-05,24999,0
49999,183,5480,6.859586240804e-05,24999,0
49999,184,5480,6.871680749820e-05,24999,0
49999,185,5480,6.874250220323e-05,24999,0
49999,186,5480,6.875971532816e-05,24999,0
49999,187,10389,6.921025517004e-05,24999,0
49999,188,10389,6.922925376451e-05,24999,0
49999,189,10389,6.927644556964e-05,24999,0
49999,190,10389,6.930138417349e-05,24999,0
49999,191,10389,6.932306589036e-05,24999,0
49999,192,10389,6.938522209676e-05,24999,0
49999,193,10389,6.943005777504e-05,24999,0
49999,194,10389,6.944787135854e-05,24999,0
49999,195,10389,6.946709940059e-05,24999,0
49999,196,10389,6.949637822284e-05,24999,0
49999,197,10389,6.951927365662e-05,24999,0
49999,198,10389,6.953282901123e-05,24999,0
49999,199,10389,6.955335416969e-05,24999,0
49999,200,10389,6.956933420210e-05,24999,0
49999,201,10389,6.959127322470e-05,24999,0
49999,202,10389,6.960893471475e-05,24999,0
49999,203,10389,6.965962268812e-05,24999,0
49999,204,10389,6.967869957997e-05,24999,0
49999,205,10389,6.969968581094e-05,24999,0
49999,206,10389,6.972198293065e-05,24999,0
49999,207,10389,6.973948622657e-05,24999,0
49999,208,10389,6.975923519525e-05,24999,0
49999,209,10389,6.978021666626e-05,24999,0
49999,210,10389,6.979848392863e-05,24999,0
49999,211,10389,6.982193610949e-05,24999,0
49999,212,10389,6.983521339388e-05,24999,0
49999,213,10389,6.985656536851e-05,24999,0
49999,214,10389,6.987634359001e-05,24999,0
49999,215,10389,6.990116905237e-05,24999,0
49999,216,10389,6.991621242536e-05,24999,0
49999,217,10389,6.993090866869e-05,24999,0
49999,218,10389,6.994178655284e-05,24999,0
49999,219,10389,6.995522954267e-05,24999,0
49999,220,10389,6.996613791133e-05,24999,0
49999,221,10389,6.999227786086e-05,24999,0
49999,222,10389,7.000936637791e-05,24999,0
49999,223,10389,7.002427816771e-05,24999,0
49999,224,10389,7.004172666969e-05,24999,0
49999,225,10389,7.006986892510e-05,24999,0
49999,226,10389,7.008315813328e-05,24999,0
49999,227,10389,7.013342579976e-05,24999,0
49999,228,10389,7.016720549746e-05,24999,0
49999,229,10389,7.018715149187e-05,24999,0
49999,230,10389,7.020352985410e-05,24999,0
49999,231,10389,7.021949059194e-05,24999,0
49999,232,10389,7.023162864317e-05,24999,0
49999,233,10389,7.024893613417e-05,24999,0
49999,234,10389,7.026193002679e-05,24999,0
49999,235,10389,7.027526395254e-05,24999,0
49999,236,10389,7.029526820967e-05,24999,0
49999,237,10389,7.030691163012e-05,24999,0
49999,238,10389,7.031703587645e-05,24999,0
49999,239,10389,7.033119162392e-05,24999,0
49999,240,10389,7.034330352873e-05,24999,0
49999,241,10389,7.035413667422e-05,24999,0
49999,242,10389,7.037064085003e-05,24999,0
49999,243,10389,7.038080172661e-05,24999,0
49999,244,10389,7.039433058842e-05,24999,0
49999,245,10389,7.040666738956e-05,24999,0
49999,246,10389,7.042387014655e-05,24999,0
49999,247,10389,7.043617323643e-05,24999,0
49999,248,10389,7.044546170953e-05,24999,0
49999,249,10389,7.047450531328e-05,24999,0
49999,250,10389,7.049168710815e-05,24999,0
65521,1,1,7.663323309259e-10,32760,1
65521,2,18303,1.864615595260e-08,32760,1
65521,3,23557,1.748010602931e-07,32760,1
65521,4,18589,7.152754997186e-07,32760,1
65521,5,12427,1.712762553341e-06,32760,1
65521,6,23927,3.231380846458e-06,32760,1
65521,7,5859,4.847833056321e-06,32760,1
65521,8,19609,6.550370578395e-06,32760,1
65521,9,19609,8.372711667093e-06,32760,1
65521,10,5782,1.042651178262e-05,32760,1
65521,11,19609,1.201904016268e-05,32760,1
65521,12,11339,1.324304095318e-05,32760,1
65521,13,25641,1.544697990408e-05,32760,1
65521,14,4171,1.660510288892e-05,32760,1
65521,15,4171,1.774240605501e-05,32760,1
65521,16,17388,1.902600993176e-05,32760,1
65521,17,17388,1.984230710472e-05,32760,0
65521,18,17388,2.068982578263e-05,32760,0
65521,19,17388,2.170017324787e-05,32760,0
65521,20,25641,2.295691556253e-05,32760,0
65521,21,29964,2.398027406758e-05,32760,0
65521,22,25641,2.514260605158e-05,32760,0
65521,23,17388,2.580189438706e-05,32760,0
65521,24,26025,2.690014697326e-05,32760,0
65521,25,26025,2.734958599726e-05,32760,0
65521,26,10777,2.813646922362e-05,32760,0
65521,27,17388,2.857799479683e-05,32760,0
65521,28,26025,2.956424620626e-05,32760,0
65521,29,10777,3.005756632324e-05,32760,0
65521,30,10777,3.034508388966e-05,32760,0
65521,31,26025,3.115893834527e-05,32760,0
65521,32,26025,3.152175511945e-05,32760,0
65521,33,26025,3.187710339314e-05,32760,0
65521,34,29964,3.289505739801e-05,32760,0
65521,35,29964,3.322445123111e-05,32760,0
65521,36,29964,3.354341319817e-05,32760,0
65521,37,29964,3.380129375063e-05,32760,0
65521,38,29964,3.399615107558e-05,32760,0
65521,39,29964,3.439057478860e-05,32760,0
65521,40,29964,3.462339780036e-05,32760,0
65521,41,29964,3.500912819554e-05,32760,0
65521,42,29964,3.543605510958e-05,32760,0
65521,43,29964,3.570525786767e-05,32760,0
65521,44,29964,3.605717775446e-05,32760,0
65521,45,29964,3.643818286214e-05,32760,0
65521,46,29964,3.668175142679e-05,32760,0
65521,47,29964,3.693691865769e-05,32760,0
65521,48,29964,3.707107838968e-05,32760,0
65521,49,29964,3.726488147193e-05,32760,0
65521,50,29964,3.752757531350e-05,32760,0
65521,51,29964,3.776974580827e-05,32760,0
65521,52,29964,3.794207010621e-05,32760,0
65521,53,29964,3.807324121374e-05,32760,0
65521,54,29964,3.827949845148e-05,32760,0
65521,55,29964,3.841004794203e-05,32760,0
65521,56,29964,3.853268156662e-05,32760,0
65521,57,29964,3.868175295318e-05,32760,0
65521,58,29964,3.887409859327e-05,32760,0
65521,59,29964,3.907121021363e-05,32760,0
65521,60,29964,3.927360960643e-05,32760,0
65521,61,29964,3.938750360777e-05,32760,0
65521,62,29964,3.953802570877e-05,32760,0
65521,63,29964,4.000390621162e-05,32760,0
65521,64,29964,4.015645869115e-05,32760,0
65521,65,29964,4.026020357828e-05,32760,0
65521,66,29964,4.040292177487e-05,32760,0
65521,67,29964,4.053753202027e-05,32760,0
65521,68,29964,4.061962862134e-05,32760,0
65521,69,29964,4.072970187297e-05,32760,0
65521,70,29964,4.084300958773e-05,32760,0
65521,71,29964,4.092449451898e-05,32760,0
65521,72,29964,4.111549186803e-05,32760,0
65521,73,29964,4.119497628530e-05,32760,0
65521,74,29964,4.190563646689e-05,32760,0
65521,75,29964,4.200674959831e-05,32760,0
65521,76,29964,4.208329573552e-05,32760,0
65521,77,29964,4.215687995957e-05,32760,0
65521,78,29964,4.223026774475e-05,32760,0
65521,79,29964,4.284359809148e-05,32760,0
65521,80,29964,4.302814016843e-05,32760,0
65521,81,29964,4.311989343320e-05,32760,0
65521,82,29964,4.317249662011e-05,32760,0
65521,83,29964,4.325718154830e-05,32760,0
65521,84,29964,4.334233931558e-05,32760,0
65521,85,29964,4.354347997171e-05,32760,0
65521,86,29964,4.361066203384e-05,32760,0
65521,87,29964,4.365592434574e-05,32760,0
65521,88,29964,4.375628478126e-05,32760,0
65521,89,29964,4.381562208522e-05,32760,0
65521,90,29964,4.387817127482e-05,32760,0
65521,91,29964,4.394969815125e-05,32760,0
65521,92,29964,4.409344412570e-05,32760,0
65521,93,29964,4.436884379366e-05,32760,0
65521,94,29964,4.443762891149e-05,32760,0
65521,95,29964,4.452025968815e-05,32760,0
65521,96,29964,4.458159705290e-05,32760,0
65521,97,29964,4.463099198238e-05,32760,0
65521,98,29964,4.468043479466e-05,32760,0
65521,99,29964,4.472102596531e-05,32760,0
65521,100,29964,4.480233879156e-05,32760,0
65521,101,29964,4.486626096023e-05,32760,0
65521,102,29964,4.491040502019e-05,32760,0
65521,103,29964,4.498065564973e-05,32760,0
65521,104,29964,4.503900785680e-05,32760,0
65521,105,29964,4.508456436425e-05,32760,0
65521,106,29964,4.512993077044e-05,32760,0
65521,107,29964,4.517085153122e-05,32760,0
65521,108,29964,4.520770263849e-05,32760,0
65521,109,29964,4.527309107760e-05,32760,0
65521,110,29964,4.531418961107e-05,32760,0
65521,111,29964,4.536615483919e-05,32760,0
65521,112,29964,4.543706408655e-05,32760,0
65521,113,29964,4.548353032252e-05,32760,0
65521,114,29964,4.552710245265e-05,32760,0
65521,115,29964,4.555729625055e-05,32760,0
65521,116,29964,4.560146075550e-05,32760,0
65521,117,29964,4.564547108865e-05,32760,0
65521,118,29964,4.569358587592e-05,32760,0
65521,119,29964,4.573742571479e-05,32760,0
65521,120,29964,4.577109452852e-05,32760,0
65521,121,29964,4.579454312315e-05,32760,0
65521,122,29964,4.582292477440e-05,32760,0
65521,123,29964,4.588934001148e-05,32760,0
65521,124,29964,4.592511574986e-05,32760,0
65521,125,29964,4.617513927974e-05,32760,0
65521,126,29964,4.621456701814e-05,32760,0
65521,127,29964,4.624751024429e-05,32760,0
65521,128,29964,4.628038172605e-05,32760,0
65521,129,29964,4.630448614340e-05,32760,0
65521,130,29964,4.634678492699e-05,32760,0
65521,131,29964,4.637260901585e-05,32760,0
65521,132,29964,4.642445387004e-05,32760,0
65521,133,29964,4.645032959161e-05,32760,0
65521,134,29964,4.650401659401e-05,32760,0
65521,135,29964,4.713400831169e-05,32760,0
65521,136,29964,4.730309958734e-05,32760,0
65521,137,29964,4.740029388217e-05,32760,0
65521,138,29964,4.752866995816e-05,32760,0
65521,139,29964,4.760347394450e-05,32760,0
65521,140,29964,4.764806760682e-05,32760,0
65521,141,29964,4.768586030512e-05,32760,0
65521,142,29964,4.771893345223e-05,32760,0
65521,143,29964,4.774676566366e-05,32760,0
65521,144,29964,4.777207235773e-05,32760,0
65521,145,29964,4.779348372641e-05,32760,0
65521,146,29964,4.782177303686e-05,32760,0
65521,147,29964,4.785062708201e-05,32760,0
65521,148,29964,4.787944765328e-05,32760,0
65521,149,29964,4.790317267545e-05,32760,0
65521,150,29964,4.793208128362e-05,32760,0
65521,151,29964,4.795898138887e-05,32760,0
65521,152,29964,4.799326705696e-05,32760,0
65521,153,29964,4.801439816138e-05,32760,0
65521,154,29964,4.803732330205e-05,32760,0
65521,155,29964,4.815803849012e-05,32760,0
65521,156,29964,4.819427672786e-05,32760,0
65521,157,29964,4.822329961396e-05,32760,0
65521,158,29964,4.824268816783e-05,32760,0
65521,159,29964,4.826222594412e-05,32760,0
65521,160,29964,4.828694113179e-05,32760,0
65521,161,29964,4.830278633583e-05,32760,0
65521,162,29964,4.832756450490e-05,32760,0
65521,163,29964,4.838118958861e-05,32760,0
65521,164,29964,4.840228043390e-05,32760,0
65521,165,29964,4.841807668798e-05,32760,0
65521,166,29964,4.843326510917e-05,32760,0
65521,167,29964,4.846073465270e-05,32760,0
65521,168,29964,4.849361038772e-05,32760,0
65521,169,29964,4.851443323317e-05,32760,0
65521,170,29964,4.855014483529e-05,32760,0
65521,171,29964,4.856640560114e-05,32760,0
65521,172,29964,4.858256680351e-05,32760,0
65521,173,29964,4.860127513440e-05,32760,0
65521,174,29964,4.861832035075e-05,32760,0
65521,175,29964,4.864680367711e-05,32760,0
65521,176,29964,4.867469128200e-05,32760,0
65521,177,29964,4.869677159713e-05,32760,0
65521,178,29964,4.871018651120e-05,32760,0
65521,179,29964,4.872418157320e-05,32760,0
65521,180,29964,4.873926930382e-05,32760,0
65521,181,29964,4.875861195353e-05,32760,0
65521,182,29964,4.877783481039e-05,32760,0
65521,183,29964,4.879915946043e-05,32760,0
